id,naics,num_employees,lat,lon
218038,32311109,7,40.458939,-90.657272
218895,32311109,9,41.253166,-87.829895
219724,32311109,3,37.731075,-88.936951
219893,32311109,4,37.740742,-88.930962
221815,32311109,4,41.492496,-87.704399
222397,32311109,2,39.482582,-88.38076
222445,32311109,3,39.473377,-88.378448
223121,32311109,75,39.4762,-88.374199
223135,32311109,130,39.478413,-88.39138
223285,32311109,2,41.887875,-87.839577
224601,32311109,5,41.805557,-87.836868
224790,32311109,4,42.368111,-88.291267
225760,32311109,4,42.310993,-88.276047
225797,32311109,4,42.317036,-88.247681
225830,32311109,4,42.320736,-88.203117
225967,32311109,8,42.345406,-88.264137
226256,32311109,55,42.308666,-88.286568
226471,32311109,2,41.893139,-87.856224
228168,32311109,5,41.626137,-87.701317
228580,32311109,15,38.461666,-90.093246
228996,32311109,2,41.546001,-87.907715
229022,32311109,2,41.541199,-87.834251
229036,32311109,2,41.537167,-87.893394
229038,32311109,2,41.542614,-87.822487
229572,32311109,7,41.542614,-87.822487
231028,32311109,6,41.498707,-90.516029
231655,32311109,4,41.162319,-87.663803
231735,32311109,2,41.426197,-87.720543
231736,32311109,2,41.4226,-87.743706
232043,32311109,8,40.911999,-90.647697
232117,32311109,3,42.100643,-89.000954
232135,32311109,1,41.720287,-88.321129
232563,32311109,11,40.025139,-88.571198
232910,32311109,3,41.356243,-88.424614
232923,32311109,3,41.356243,-88.424614
233142,32311109,5,41.364388,-88.423538
233712,32311109,2,40.606953,-89.445709
233808,32311109,3,40.613701,-89.445389
233856,32311109,4,40.608582,-89.46154
234442,32311109,4,42.026573,-87.777931
234480,32311109,5,42.041195,-87.778221
234614,32311109,8,42.029613,-87.785927
234958,32311109,3,38.414436,-87.772903
235306,32311109,1,42.100582,-87.898834
235962,32311109,5,42.066093,-87.940002
236233,32311109,10,42.033291,-87.959862
238146,32311109,3,42.270542,-88.002953
238152,32311109,3,42.260189,-88.059669
238354,32311109,5,42.259956,-87.987251
238357,32311109,5,42.259907,-87.986526
238382,32311109,5,42.259289,-87.987213
238525,32311109,10,42.2388,-87.980171
238562,32311109,12,42.236465,-88.052452
238701,32311109,1,37.739765,-89.307419
239053,32311109,1,41.777477,-88.174355
243126,32311109,6,41.780834,-88.15657
243344,32311109,6,41.798496,-88.121025
243404,32311109,6,41.764893,-88.173355
243454,32311109,6,41.769001,-88.186401
244069,32311109,10,41.746986,-88.16272
244562,32311109,30,41.798496,-88.121025
244745,32311109,55,41.793324,-88.226059
244843,32311109,101,41.792187,-88.228119
244925,32311109,1,38.359962,-89.371048
245606,32311109,2,41.50769,-87.964188
246227,32311109,7,41.492714,-87.920738
246657,32311109,3,38.991386,-88.186775
247593,32311109,5,42.041691,-87.827896
247887,32311109,11,42.018509,-87.786171
248087,32311109,100,42.025452,-87.794685
248107,32311109,250,42.018681,-87.778343
248116,32311109,1000,42.01733,-87.778564
248622,32311109,3,40.544159,-88.964745
249067,32311109,6,40.533043,-88.992691
249503,32311109,75,40.515305,-88.955048
249687,32311109,5,41.956501,-87.807449
250123,32311109,6,41.793476,-88.330719
251194,32311109,1,42.135811,-87.860893
252502,32311109,4,42.147949,-87.853989
252510,32311109,4,42.146622,-87.8535
252722,32311109,5,42.116016,-87.869011
252769,32311109,5,42.147209,-87.861687
253001,32311109,5,42.151875,-87.812332
253025,32311109,5,42.139919,-87.797783
253201,32311109,7,42.121391,-87.815346
253350,32311109,10,42.139313,-87.856705
253652,32311109,20,42.100548,-87.828209
253769,32311109,50,42.125301,-87.841904
254545,32311109,5,41.902374,-87.909348
254840,32311109,2,38.591461,-89.9104
256314,32311109,3,41.845898,-87.950195
256965,32311109,6,41.848156,-87.971786
257564,32311109,1,41.611794,-87.736107
257788,32311109,5,41.609806,-87.736916
257794,32311109,5,41.587357,-87.719566
257902,32311109,12,41.623234,-87.737602
258018,32311109,1,41.714603,-87.773552
258576,32311109,3,41.705742,-87.738487
261470,32311109,2,41.908817,-87.800087
262607,32311109,6,41.879494,-87.790405
263441,32311109,3,41.849255,-87.975204
263636,32311109,6,41.8759,-87.976303
264563,32311109,5,38.731682,-88.071434
265192,32311109,5,41.512173,-87.679604
265750,32311109,1,41.64896,-87.831314
266111,32311109,1,41.625099,-87.842438
266363,32311109,3,41.601631,-87.842918
266512,32311109,3,41.630707,-87.849319
267384,32311109,5,41.626469,-87.861458
267423,32311109,5,41.555008,-87.895721
267523,32311109,5,41.556221,-87.895599
267875,32311109,10,41.591187,-87.876137
268526,32311109,2,41.680733,-88.337524
268530,32311109,2,41.683678,-88.352074
268796,32311109,5,41.694172,-88.306961
269573,32311109,4,41.34845,-88.841721
269607,32311109,4,41.384247,-88.835526
269746,32311109,7,41.347061,-88.841568
269922,32311109,20,41.377804,-88.833595
270014,32311109,173,41.385418,-88.829315
270093,32311109,1,42.101933,-88.034981
270941,32311109,5,42.103786,-88.036873
270945,32311109,5,42.121483,-88.038902
270950,32311109,5,42.11985,-88.037682
271002,32311109,5,42.117245,-88.029312
271223,32311109,8,42.101505,-88.036514
272455,32311109,5,41.662102,-87.794098
273006,32311109,5,41.688084,-87.809921
275923,32311109,4,41.985847,-87.830856
276233,32311109,5,42.018543,-87.845879
276262,32311109,5,42.009319,-87.854752
276892,32311109,1,41.691364,-88.981148
277041,32311109,7,40.461483,-88.097504
277623,32311109,4,40.576916,-89.641449
279627,32311109,3,40.703972,-89.578545
281364,32311109,4,40.78318,-89.604507
281403,32311109,4,40.789242,-89.631996
281411,32311109,4,40.757198,-89.610703
281543,32311109,4,40.789185,-89.625526
281545,32311109,4,40.710201,-89.635803
281660,32311109,4,40.791473,-89.603668
281946,32311109,5,40.781891,-89.618073
283489,32311109,26,40.688881,-89.593437
283587,32311109,30,40.789242,-89.631996
283608,32311109,35,40.765144,-89.570335
283962,32311109,4,40.741566,-89.57354
284079,32311109,2,41.333683,-87.791107
284534,32311109,5,41.329498,-89.105934
285889,32311109,3,41.646282,-88.180153
288168,32311109,3,41.376099,-89.454803
288209,32311109,3,41.372295,-89.465401
289389,32311109,3,39.9277,-91.400124
289513,32311109,3,39.979733,-91.373116
289616,32311109,3,39.9305,-91.388298
289705,32311109,3,39.93428,-91.399612
290483,32311109,40,39.962917,-91.38253
291176,32311109,4,42.476631,-88.304878
291451,32311109,3,41.109001,-90.399879
291864,32311109,5,41.930199,-87.836998
291871,32311109,6,41.927322,-87.829216
292012,32311109,12,41.638577,-87.617569
292044,32311109,1,41.833492,-87.80471
292474,32311109,5,42.169701,-87.863602
293043,32311109,2,41.932816,-89.066216
293399,32311109,6,39.74482,-89.560303
293402,32311109,6,39.709389,-89.556244
294085,32311109,3,41.46748,-90.54052
294151,32311109,3,41.508144,-90.57769
294298,32311109,4,41.478226,-90.588531
294344,32311109,4,41.486198,-90.569
294461,32311109,8,41.509132,-90.568687
295812,32311109,2,42.265259,-89.079948
298377,32311109,4,42.279873,-89.08699
298419,32311109,4,42.3255,-89.0298
298517,32311109,5,42.246124,-89.071243
298583,32311109,5,42.226807,-89.020927
300288,32311109,51,42.217407,-89.087723
300502,32311109,400,42.269096,-89.091812
300620,32311109,12,42.452827,-89.071426
300671,32311109,1,42.052856,-88.002022
300724,32311109,2,42.060001,-88.018028
300964,32311109,4,42.050739,-88.002556
301084,32311109,5,42.090191,-88.034302
301147,32311109,5,42.055965,-88.010185
301556,32311109,2,41.650532,-88.110603
301560,32311109,2,41.654129,-88.075859
301582,32311109,2,41.665653,-88.083862
301583,32311109,2,41.64262,-88.100769
301891,32311109,7,41.666103,-88.076332
302887,32311109,6,41.984615,-88.090317
302891,32311109,6,41.975777,-88.102211
302905,32311109,6,41.987148,-88.053131
302926,32311109,6,41.987148,-88.053131
303627,32311109,3,40.726608,-90.664764
304088,32311109,5,42.395424,-88.076164
304710,32311109,3,38.62178,-88.995621
305102,32311109,4,41.645008,-88.620392
305311,32311109,5,41.495441,-87.575562
305741,32311109,1,42.025005,-88.115341
306483,32311109,3,42.028049,-88.078873
306703,32311109,3,42.054729,-88.05294
307093,32311109,4,41.994984,-88.094994
307095,32311109,4,42.049549,-88.061455
307541,32311109,5,42.053719,-88.048927
307542,32311109,5,42.058697,-88.049728
307579,32311109,5,42.061935,-88.034599
307629,32311109,5,42.055492,-88.050316
307714,32311109,5,41.992676,-88.101196
308036,32311109,6,42.052406,-88.063118
308288,32311109,8,42.053509,-88.063423
308423,32311109,10,41.999519,-88.106644
309187,32311109,60,42.054317,-88.04586
309232,32311109,75,42.054085,-88.065643
309316,32311109,201,42.031395,-88.034546
309449,32311109,5,41.954723,-87.863976
309453,32311109,5,41.949104,-87.868484
309511,32311109,9,41.955837,-87.861046
309872,32311109,2,38.091461,-89.054619
310337,32311109,1,40.770081,-87.562988
311135,32311109,2,39.170033,-88.633003
311360,32311109,4,41.498199,-90.415199
313444,32311109,5,42.033047,-87.751007
313517,32311109,5,42.047729,-87.738686
313657,32311109,6,42.047451,-87.755623
314253,32311109,15,42.027527,-87.71463
314292,32311109,18,42.029755,-87.714935
314447,32311109,42,42.027527,-87.71463
314674,32311109,4,41.633522,-88.68325
314908,32311109,1,42.492256,-89.026054
315584,32311109,30,41.986271,-88.324516
315615,32311109,75,42.001839,-88.304153
315766,32311109,3,41.583702,-87.610458
316007,32311109,5,41.585701,-87.600952
316035,32311109,5,41.585346,-87.601746
316061,32311109,6,41.601673,-87.630684
316133,32311109,10,41.600952,-87.595047
316687,32311109,50,42.434555,-88.246811
317119,32311109,1,39.853909,-89.60891
318672,32311109,3,39.794544,-89.70549
320784,32311109,5,39.797455,-89.642899
321036,32311109,6,39.750134,-89.718575
321255,32311109,7,39.783672,-89.649376
321317,32311109,7,39.776108,-89.727043
321484,32311109,8,39.829987,-89.635422
321915,32311109,12,39.79517,-89.604927
322170,32311109,18,39.786701,-89.655281
323196,32311109,2,41.915733,-88.318336
323217,32311109,2,41.923599,-88.282677
323249,32311109,2,41.899769,-88.339516
323419,32311109,3,41.913467,-88.315834
324081,32311109,5,41.933548,-88.351784
324322,32311109,6,41.919758,-88.333984
324415,32311109,8,41.921421,-88.278778
324445,32311109,8,41.918365,-88.292908
324497,32311109,10,41.909267,-88.273285
324632,32311109,15,41.917107,-88.26297
324860,32311109,75,41.911808,-88.284439
326009,32311109,20,41.803654,-89.721443
326078,32311109,99,41.809193,-89.661819
326141,32311109,4,41.821163,-87.785339
326617,32311109,5,42.019871,-88.149094
326672,32311109,5,42.006451,-88.178268
326943,32311109,3,41.121849,-88.835915
327398,32311109,6,41.76339,-88.490959
327402,32311109,6,41.763401,-88.486603
327609,32311109,6,39.591675,-88.598236
327619,32311109,8,39.591675,-88.598236
328415,32311109,1,41.994453,-88.682503
328417,32311109,1,41.970772,-88.692841
328870,32311109,4,41.967175,-88.718361
329298,32311109,2,39.549622,-89.294754
329765,32311109,8,39.132599,-88.4664
329766,32311109,8,39.132446,-88.474052
330812,32311109,5,41.569813,-87.783798
330851,32311109,5,41.568695,-87.785278
330889,32311109,5,41.556103,-87.803123
330908,32311109,5,41.553127,-87.799606
331223,32311109,13,41.556103,-87.803123
331283,32311109,20,41.553249,-87.806427
331336,32311109,25,41.55592,-87.804352
331382,32311109,40,41.555031,-87.801514
331400,32311109,50,41.555031,-87.801514
331931,32311109,3,38.717117,-89.888397
332100,32311109,1,39.7985,-88.285004
334493,32311109,2,42.208839,-87.934357
334836,32311109,4,42.241554,-87.946182
334883,32311109,5,42.229095,-87.977196
334891,32311109,5,42.241554,-87.946182
335198,32311109,20,42.217045,-87.954689
335525,32311109,8,39.861843,-88.161316
335984,32311109,8,41.890133,-87.972725
336325,32311109,5,42.321625,-88.15226
336535,32311109,75,39.932499,-89.062698
337766,32311109,2,38.337032,-90.150314
337865,32311109,3,38.336372,-90.150635
338619,32311109,5,42.303585,-88.120728
338628,32311109,5,42.279797,-88.147552
338780,32311109,25,42.281357,-88.148468
339135,32311109,2,42.378296,-87.882919
339909,32311109,5,42.347706,-87.832634
340069,32311109,7,42.351376,-87.829742
340181,32311109,10,42.370003,-87.853546
340300,32311109,15,42.343998,-87.891113
340648,32311109,1,41.909813,-88.188126
340756,32311109,3,41.900291,-88.232552
340839,32311109,4,41.909813,-88.188126
340958,32311109,6,41.88578,-88.20517
340959,32311109,6,41.869678,-88.271767
340970,32311109,6,41.909813,-88.188126
341001,32311109,6,41.893101,-88.2034
341002,32311109,6,41.893101,-88.2034
341151,32311109,20,41.88578,-88.20517
341224,32311109,88,41.902073,-88.227776
341684,32311109,3,37.897682,-88.927612
342038,32311109,2,41.866444,-87.882263
342054,32311109,2,41.851028,-87.881432
342187,32311109,4,41.863159,-87.870728
342943,32311109,2,41.814484,-87.97348
343449,32311109,7,41.811188,-87.970955
345473,32311109,8,41.865288,-88.106812
345475,32311109,8,41.864449,-88.118378
345810,32311109,1,42.126804,-87.934761
346151,32311109,4,42.146358,-87.929771
346209,32311109,5,42.108482,-87.908783
346214,32311109,5,42.147514,-87.932617
346230,32311109,5,42.11747,-87.910629
346244,32311109,5,42.11747,-87.910629
346294,32311109,6,42.15089,-87.91288
346724,32311109,8,39.43512,-90.396729
347415,32311109,75,41.750835,-87.940079
348964,32311109,9,41.878376,-88.14341
349317,32311109,5,42.104599,-87.75
349731,32311109,3,41.977146,-87.964684
349831,32311109,5,41.982162,-87.983498
349849,32311109,5,41.977123,-87.970222
350277,32311109,15,38.861691,-90.09597
350761,32311109,5,41.694893,-88.035316
350828,32311109,6,41.698879,-88.009926
350850,32311109,6,41.738483,-88.045013
350926,32311109,10,41.69743,-88.010216
350991,32311109,20,41.693272,-88.016312
351016,32311109,25,41.757011,-88.039665
351345,32311109,3,42.317162,-88.448128
351547,32311109,4,42.304062,-88.446632
351565,32311109,4,42.324963,-88.430817
351568,32311109,4,42.327679,-88.4272
351907,32311109,35,42.324963,-88.430817
353264,32311109,30,42.466698,-87.853218
248929,32311111,4,40.523998,-89.001099
6026,32311112,1,42.126137,-87.971703
6157,32311112,2,42.132278,-87.991417
10290,32311112,2,41.783794,-88.237984
21226,32311112,2,41.893394,-87.908401
27899,32311112,6,41.698009,-88.078476
30350,32311112,8,41.748631,-87.818771
31597,32311112,3,42.165138,-87.962463
37771,32311112,2,41.928989,-88.125587
38007,32311112,4,41.919151,-88.103653
39375,32311112,1,42.200119,-88.236259
46917,32311112,1,41.990681,-87.748146
59617,32311112,2,41.925106,-87.66172
61331,32311112,2,41.887932,-87.700935
65145,32311112,3,41.952244,-87.817551
105959,32311112,7,41.904926,-87.640678
114340,32311112,12,41.876476,-87.648033
121716,32311112,60,41.990631,-87.712135
125577,32311112,90,41.836678,-87.761681
125770,32311112,5,41.788322,-87.954193
133048,32311112,4,41.76181,-87.991806
143319,32311112,7,41.791809,-88.054596
144776,32311112,2,42.088089,-88.24131
145069,32311112,1,41.494305,-90.459442
153977,32311112,4,41.996902,-88.004265
156492,32311112,6,41.903667,-87.959572
174729,32311112,2,42.090866,-87.812469
181780,32311112,3,42.009357,-88.139648
193783,32311112,4,42.385742,-88.154243
204551,32311112,1,42.180771,-88.366989
204620,32311112,1,42.189262,-88.362801
216325,32311112,3,42.319073,-89.007355
225204,32311112,2,42.340889,-88.330841
251685,32311112,2,42.140953,-87.792664
251726,32311112,2,42.140953,-87.792664
257260,32311112,15,41.84819,-87.934525
262323,32311112,4,41.874329,-87.796906
288572,32311112,2,42.104053,-87.940132
292142,32311112,3,41.836529,-87.820335
301702,32311112,4,41.666145,-88.120689
303088,32311112,2,41.992405,-87.863441
335829,32311112,4,41.867596,-87.983299
340637,32311112,1,41.892773,-88.198486
340835,32311112,4,41.885201,-88.204742
340966,32311112,6,41.867207,-88.259247
345388,32311112,7,41.866547,-88.108543
350767,32311112,5,41.7616,-88.067261
273124,32311113,90,41.688084,-87.809921
276707,32311113,18,42.013199,-87.843002
149958,32311114,2,42.033276,-88.279472
171201,32311114,15,41.882015,-88.332458
312556,32311114,3,42.014149,-87.719696
269856,32311117,12,41.35178,-88.843048
8703,32311120,40,42.135071,-87.988632
13324,32311120,78,41.791847,-88.341423
139809,32311120,35,42.011307,-87.909966
154915,32311120,35,42.031254,-87.983803
155040,32311120,80,42.004692,-87.938354
334309,32311120,60,38.986221,-89.100113
8630,32311123,25,42.144444,-88.002739
33917,32311123,90,41.76376,-87.928894
107387,32311123,7,41.999958,-87.814598
113399,32311123,11,41.741798,-87.655197
113625,32311123,12,41.867207,-87.757553
131350,32311123,50,42.220112,-88.316628
160909,32311123,9,42.040081,-87.703346
204705,32311123,3,42.200405,-88.393044
231801,32311123,9,41.450352,-87.729187
289881,32311123,4,39.913349,-91.388443
326751,32311123,11,42.016083,-88.152199
328406,32311123,1,41.979652,-88.67411
44950,32311125,4,42.219845,-88.980888
299640,32311125,13,42.270473,-89.100563
20728,32311126,11,41.933254,-87.94899
38112,32311126,5,41.920612,-88.112206
38277,32311126,10,41.897461,-88.112442
64901,32311126,3,41.882198,-87.658463
67247,32311126,3,41.87862,-87.626595
94447,32311126,5,41.923241,-87.695053
94804,32311126,5,41.969807,-87.657257
98097,32311126,5,41.979881,-87.840691
120275,32311126,35,41.884129,-87.642586
144820,32311126,3,42.091812,-88.247398
154046,32311126,5,42.011295,-87.990051
154203,32311126,5,42.0079,-87.993698
166590,32311126,5,41.930763,-87.888954
170023,32311126,1,41.871014,-88.336739
176839,32311126,2,38.92355,-90.18573
178389,32311126,2,42.338661,-88.028519
178401,32311126,2,42.343746,-88.029457
190951,32311126,5,42.048103,-88.105934
197191,32311126,3,41.510605,-88.085022
207367,32311126,4,41.672531,-88.013336
214855,32311126,5,41.841599,-88.016884
242896,32311126,5,41.794552,-88.225952
296175,32311126,2,42.2752,-89.068527
301445,32311126,50,42.058399,-88.021049
315537,32311126,15,42.007874,-88.298859
1159,32311127,41,41.917301,-88.026581
32415,32311127,25,42.169823,-87.948326
127491,32311127,9,38.382076,-90.118164
194577,32311127,41,41.973007,-88.02652
263865,32311127,25,41.848202,-87.991287
352387,32311127,3,41.653706,-88.442192
346683,32311128,250,42.121048,-87.926064
11484,32311130,3,41.790131,-88.29734
23854,32311130,1,40.480354,-88.946594
30982,32311130,3,41.826962,-87.843292
45247,32311130,1,41.968178,-87.765862
67585,32311130,3,41.934723,-87.643608
131813,32311130,2,40.125851,-87.630348
151230,32311130,4,42.060539,-88.322372
151510,32311130,4,42.089867,-88.338402
156149,32311130,4,41.869835,-87.93428
156533,32311130,6,41.925377,-87.959892
173215,32311130,4,41.87709,-88.067696
177904,32311130,9,38.69836,-90.148659
190170,32311130,3,42.063232,-88.145988
192378,32311130,3,41.556957,-87.669151
197645,32311130,4,41.539398,-88.123299
199707,32311130,3,41.119862,-87.798363
200062,32311130,4,41.11454,-87.869125
211678,32311130,1,41.776356,-88.060066
258447,32311130,2,41.72533,-87.73941
272814,32311130,2,41.687454,-87.843018
305762,32311130,1,42.030781,-88.06945
315620,32311130,80,42.001839,-88.304153
316845,32311130,30,41.320156,-89.201836
331732,32311130,8,40.530201,-89.503502
8882,32311131,2,39.733288,-88.472816
157697,32311131,1,42.021683,-87.692688
46277,32311133,1,41.827415,-87.681877
339862,32311134,4,42.39492,-87.894775
352849,32311134,1,42.461864,-87.841042
110730,32311136,10,41.887474,-87.67347
154786,32311139,20,42.007374,-87.953392
154875,32311139,30,42.019749,-87.970634
154928,32311139,40,42.019749,-87.970634
240171,32311139,2,41.7924,-88.169701
324499,32311139,10,41.911022,-88.316467
270052,32311142,1,42.120277,-88.014877
29736,32311146,3,41.264511,-88.209953
89684,32311146,4,41.898369,-87.667015
120189,32311146,35,41.895348,-87.648071
213405,32311146,3,41.621536,-88.043724
1176,32311148,50,41.926201,-88.020775
2367,32311148,15,42.171703,-88.300957
2718,32311148,5,41.673332,-87.718163
3560,32311148,3,38.889427,-90.182549
3951,32311148,5,38.936909,-90.156464
6268,32311148,2,42.111626,-87.959305
8687,32311148,36,42.03352,-87.945984
13360,32311148,100,41.735626,-88.224022
13759,32311148,50,42.203094,-87.883797
14979,32311148,10,42.153992,-88.139961
16148,32311148,2,41.849785,-88.302452
16831,32311148,100,41.861092,-88.28038
19420,32311148,2,41.88821,-87.864044
20676,32311148,8,41.934528,-87.948029
21000,32311148,3,37.994835,-88.929222
22361,32311148,10,41.837715,-87.784225
22403,32311148,12,41.833492,-87.794823
22770,32311148,1,40.552715,-90.866653
25340,32311148,5,40.478016,-88.950417
26112,32311148,15,40.448101,-88.992966
26503,32311148,210,40.461445,-88.978561
30850,32311148,200,41.859402,-87.863586
31063,32311148,5,41.816902,-87.854767
31823,32311148,3,42.174858,-87.933067
32517,32311148,6,42.31073,-88.347176
36697,32311148,9,37.751945,-89.22934
38275,32311148,10,41.906212,-88.108963
39415,32311148,2,42.204563,-88.229713
56134,32311148,2,41.885818,-87.632668
58952,32311148,2,41.91732,-87.736031
63637,32311148,2,41.950539,-87.746872
63685,32311148,2,41.997036,-87.763214
63706,32311148,2,41.799877,-87.733643
64490,32311148,3,41.931961,-87.786079
69306,32311148,3,41.981243,-87.659554
78657,32311148,3,41.960712,-87.726433
85704,32311148,3,41.938435,-87.757492
86399,32311148,4,41.981911,-87.781075
93409,32311148,5,41.909271,-87.799522
93445,32311148,5,41.960106,-87.729012
93929,32311148,5,41.84222,-87.724152
95289,32311148,5,41.887138,-87.623291
105305,32311148,7,41.82719,-87.662552
106381,32311148,7,41.874187,-87.632889
107501,32311148,8,41.858051,-87.637413
109695,32311148,8,41.777569,-87.774376
109779,32311148,8,41.901985,-87.767174
109853,32311148,9,41.928875,-87.646935
109877,32311148,9,41.974087,-87.750404
113549,32311148,12,41.939075,-87.71022
114391,32311148,13,41.94775,-87.674591
114829,32311148,14,41.887302,-87.700867
116248,32311148,16,41.881699,-87.636398
116566,32311148,18,41.834076,-87.646545
119134,32311148,25,41.885864,-87.624718
122769,32311148,150,41.889839,-87.627701
125572,32311148,70,41.845798,-87.7603
126951,32311148,9,38.676411,-89.983475
132615,32311148,10,40.148418,-87.583023
133145,32311148,8,41.739281,-88.010284
137171,32311148,2,41.943256,-88.729248
137927,32311148,32,41.922405,-88.733253
139089,32311148,5,42.024105,-87.879204
139442,32311148,8,42.019955,-87.916496
142642,32311148,4,41.832184,-88.031548
143316,32311148,7,41.791809,-88.054596
143639,32311148,20,41.79155,-88.05172
144965,32311148,20,42.111702,-88.240585
145683,32311148,5,40.685764,-89.508461
148359,32311148,5,39.113213,-88.553307
148507,32311148,8,39.105755,-88.547325
148826,32311148,160,39.087833,-88.545876
151212,32311148,4,42.026081,-88.306755
152717,32311148,120,42.072567,-88.321182
154376,32311148,8,42.015465,-87.971642
154391,32311148,8,41.996365,-87.954506
154407,32311148,8,41.999584,-87.960503
154426,32311148,8,42.002102,-88.007629
154478,32311148,10,42.001411,-87.977852
154491,32311148,10,42.002602,-87.957436
154734,32311148,19,42.026447,-87.965698
154949,32311148,45,42.010441,-87.968567
155011,32311148,60,41.996365,-87.954506
155048,32311148,100,41.999584,-87.960503
161050,32311148,12,42.026783,-87.707695
161136,32311148,15,42.049305,-87.684601
162263,32311148,2,40.754906,-88.519981
163546,32311148,5,40.698128,-90.006165
173485,32311148,8,41.911255,-88.080078
179523,32311148,50,38.88242,-89.415878
181319,32311148,5,42.348625,-88.077316
183244,32311148,11,41.589012,-87.636803
183597,32311148,20,40.301109,-90.062592
184335,32311148,10,42.470215,-88.431641
185009,32311148,6,40.313534,-88.977913
185265,32311148,15,41.710384,-87.812172
185352,32311148,2,38.739899,-89.680611
187860,32311148,100,41.862537,-87.914474
192048,32311148,1,41.561287,-87.664505
194617,32311148,110,41.982471,-88.033836
194637,32311148,400,41.969231,-87.992332
196398,32311148,2,41.539349,-88.10321
198517,32311148,9,41.539871,-88.104561
206055,32311148,200,42.197338,-88.042282
213726,32311148,19,41.565056,-88.118248
217335,32311148,4,42.32975,-89.055695
219896,32311148,4,37.731503,-88.927803
221627,32311148,7,40.202862,-89.696777
222442,32311148,3,39.484409,-88.378601
225738,32311148,4,42.340199,-88.281403
227694,32311148,5,40.790306,-89.375862
234200,32311148,2,42.040798,-87.7883
235592,32311148,3,42.090004,-87.906265
238183,32311148,3,42.258671,-88.016434
257054,32311148,8,41.844181,-87.941475
257943,32311148,37,41.587357,-87.719566
258431,32311148,2,41.720207,-87.75
262631,32311148,6,41.873505,-87.794395
276134,32311148,4,41.985847,-87.830856
278121,32311148,1,40.689991,-89.617477
279610,32311148,3,40.698078,-89.591591
284790,32311148,50,41.376072,-89.159447
288523,32311148,4,41.671337,-89.935646
289229,32311148,2,39.935356,-91.395721
290208,32311148,10,39.979733,-91.373116
293290,32311148,12,41.957954,-89.065063
299295,32311148,9,42.273556,-89.098358
303377,32311148,8,41.98901,-87.857773
305095,32311148,3,41.645901,-88.621315
308204,32311148,8,42.05444,-88.053146
315614,32311148,70,42.001839,-88.304153
320807,32311148,5,39.758183,-89.635651
326827,32311148,170,42.020664,-88.148193
329781,32311148,420,39.129566,-88.48848
331393,32311148,45,41.553127,-87.799606
334698,32311148,3,42.216984,-87.943634
335996,32311148,8,41.889309,-87.988068
337431,32311148,5,40.702801,-89.40551
338384,32311148,50,40.775879,-87.704102
340501,32311148,300,42.362759,-87.883995
343446,32311148,7,41.802525,-87.972061
345825,32311148,1,42.127754,-87.927109
346379,32311148,8,42.14957,-87.914764
346451,32311148,11,42.099087,-87.908386
154904,32311149,35,42.006741,-87.943275
45743,32311152,1,41.903404,-87.628952
324881,32311152,100,41.918766,-88.282745
348095,32311152,10,42.085693,-87.733055
264194,32311153,3,41.298889,-89.080444
340804,32311153,3,41.867702,-88.206078
372,32311156,3,41.922913,-88.022827
1496,32311156,1,42.161545,-88.313339
10849,32311156,3,41.798203,-88.251007
25580,32311156,6,40.488876,-88.963348
33850,32311156,19,41.74305,-87.934898
106622,32311156,7,41.933147,-87.727661
120269,32311156,35,41.885387,-87.644501
120271,32311156,35,41.868172,-87.633041
123127,32311156,270,41.813206,-87.732925
126682,32311156,3,38.690094,-90.01767
135793,32311156,2,42.167599,-88.144203
136206,32311156,3,42.155956,-87.846519
139810,32311156,35,42.032047,-87.893921
139902,32311156,150,42.011307,-87.909966
145515,32311156,3,40.645916,-89.550774
152363,32311156,15,42.006512,-88.310936
152594,32311156,33,42.006512,-88.310936
194229,32311156,3,41.985878,-88.03701
194258,32311156,3,41.972149,-88.030167
194628,32311156,200,41.991611,-88.03405
205584,32311156,3,42.200001,-88.064796
208464,32311156,3,42.301701,-88.017929
214287,32311156,3,41.835175,-88.009277
220876,32311156,3,39.391056,-87.696571
224620,32311156,50,41.805557,-87.836868
229440,32311156,5,41.545887,-87.841576
287085,32311156,10,41.66259,-88.532005
324782,32311156,33,41.909534,-88.265938
329433,32311156,3,39.559486,-89.299461
349752,32311156,3,41.981651,-87.960556
19576,32311161,100,41.891552,-87.897881
119367,32311161,30,41.891071,-87.670265
183464,32311161,170,41.96405,-87.815231
207551,32311161,10,41.688225,-87.954407
120196,32311162,35,41.911133,-87.654991
153810,32311164,4,42.00222,-87.957314
160665,32311164,6,42.033382,-87.70575
312076,32311164,2,42.033257,-87.748505
326589,32311164,4,42.018986,-88.147713
344529,32311164,3,41.866837,-88.112061
154916,32311166,35,42.019894,-87.95726
143754,32311167,30,41.790031,-88.046707
173932,32311167,3,41.930943,-88.084648
269354,32311167,3,41.348389,-88.845268
334037,32311168,85,38.305515,-90.280518
166367,32311169,2,41.919781,-87.853783
37849,32311173,3,41.90625,-88.110458
270707,32311173,3,42.118198,-88.029633
336,32311301,3,41.915302,-87.987999
368,32311301,3,41.92379,-88.013756
371,32311301,3,41.935757,-87.971336
402,32311301,3,41.92746,-88.030739
819,32311301,7,41.91917,-88.004547
845,32311301,7,41.925552,-88.011612
1382,32311301,3,41.200321,-90.75013
3698,32311301,3,38.900604,-90.144188
